% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.750       21.111503      0.74103361       353.23652
0.750       21.614157      0.71066678       363.53917
0.750       22.116812      0.68392845       374.84224
0.750       22.619467      0.64810182       379.97988
0.750       23.122122      0.63107400       395.21517
0.750       23.624777      0.60355269       403.17035
0.750       24.127432      0.58494477       416.21564
0.750       24.630086      0.57016436       431.58678
0.750       25.132741      0.55960888       450.06416
0.750       25.635396      0.52962673       452.02270
0.750       26.138051      0.51521097       466.09555
0.750       26.640706      0.49936011       478.32301
0.750       27.143361      0.47963686       485.92994
0.750       27.646015      0.46745207       500.38581
0.750       28.148670      0.46188276       521.88601
0.750       28.651325      0.44778644       533.55025
0.750       29.153980      0.43126815       541.39120
0.750       29.656635      0.41605821       549.78128
0.750       30.159289      0.40985393       569.59042
0.750       30.661944      0.40384852       589.77700
0.750       31.164599      0.38771866       594.52701
0.750       31.667254      0.38364396       617.20557
0.750       32.169909      0.37251824       628.30034
0.750       33.175218      0.35608954       658.67449
0.750       34.180528      0.33532255       678.37420
0.750       35.185838      0.31717442       699.95819
0.750       36.191147      0.30894129       741.91349
0.750       37.196457      0.29579251       771.19135
0.750       38.201767      0.29128754       822.70192
0.750       39.207076      0.27606057       842.88441
0.750       40.212386      0.26646866       877.80069
0.750       41.217696      0.25319643       898.21222
0.750       42.223005      0.24935625       950.90679
0.750       43.228315      0.23825521       975.02910
0.750       44.233625      0.23126577       1014.0029
0.750       45.238934      0.22268656       1044.4830
0.750       46.244244      0.21527626       1078.5479
0.750       47.249554      0.20984089       1121.3818
0.750       48.254863      0.20417720       1162.2533
0.750       49.260173      0.19718347       1194.0666
0.750       50.265482      0.19527471       1256.3939
0.750       51.270792      0.18746001       1279.9381
0.750       52.276102      0.18249398       1320.7736
0.750       53.281411      0.17949361       1375.4551
0.750       54.286721      0.17485258       1417.1738
0.750       55.292031      0.17121495       1466.2215
0.750       56.297340      0.16450364       1486.9946
0.750       57.302650      0.16239681       1548.0033
0.750       58.307960      0.15740570       1580.7903
0.750       59.313269      0.15500721       1638.6181
0.750       60.318579      0.15162302       1685.7326
0.750       61.323889      0.14855980       1735.6439
0.750       62.329198      0.14457814       1773.5666
0.750       63.334508      0.14269442       1836.5318
0.750       64.339818      0.14002977       1889.4270
0.750       66.350437      0.13551428       2005.3338
0.750       68.361056      0.12893537       2086.7414
0.750       70.371675      0.12349375       2180.2632
0.750       72.382295      0.12082450       2321.2521
0.750       74.392914      0.11563904       2411.9564
0.750       76.403533      0.11211383       2533.2018
0.750       78.414153      0.10986176       2683.4911
0.750       80.424772      0.10487508       2763.8347
0.750       82.435391      0.10163113       2884.2847
0.750       84.446011     0.098049672       2991.2576
0.750       86.456630     0.096314837       3153.2497
0.750       88.467249     0.093454012       3278.0515
0.750       90.477868     0.090494729       3395.6321
0.750       92.488488     0.090175619       3614.2853
0.750       94.499107     0.086816931       3711.5712
0.750       96.509726     0.085011619       3871.3443
0.750       98.520346     0.083384543       4039.5556
0.750       100.53096     0.081374193       4188.4806
0.750       102.54158     0.077771689       4248.0719
0.750       104.55220     0.077010485       4458.8174
0.750       106.56282     0.076288355       4676.7662
0.750       108.57344     0.074559899       4834.4424
0.750       110.58406     0.071413625       4892.4787
0.750       112.59468     0.070608402       5105.9935
0.750       114.60530     0.068508922       5224.3408
0.750       116.61592     0.067841250       5450.5160
0.750       118.62654     0.065484564       5538.0232
0.750       120.63716     0.065586229       5833.4599
0.750       122.64778     0.063968119       5978.7843
0.750       124.65840     0.063034633       6186.0595
0.750       126.66902     0.062305776       6415.1934
0.750       128.67964     0.060422661       6522.2819
0.750       132.70087     0.057620753       6821.3531
0.750       136.72211     0.057694242       7469.9726
0.750       140.74335     0.054405705       7684.1947
0.750       144.76459     0.054442443       8367.4840
0.750       148.78583     0.052430998       8748.6912
0.750       152.80707     0.050043420       9045.8120
0.750       156.82831     0.048716740       9519.6685
0.750       160.84954     0.047118211       9933.8718
0.750       164.87078     0.045522223       10335.341
0.750       168.89202     0.044482524       10856.431
0.750       172.91326     0.043754094       11459.716
0.750       176.93450     0.042693429       11980.332
0.750       180.95574     0.041396221       12426.477
0.750       184.97698     0.040481971       12980.306
0.750       188.99821     0.039916943       13652.137
0.750       193.01945     0.038672068       14088.699
0.750       197.04069     0.037904151       14690.102
0.750       201.06193     0.036491726       15026.375
0.750       205.08317     0.035884955       15680.963
0.750       209.10441     0.035621383       16499.493
0.750       213.12565     0.034347407       16845.013
0.750       217.14688     0.033739787       17501.425
0.750       221.16812     0.033063424       18121.147
0.750       225.18936     0.032263942       18665.142
0.750       229.21060     0.031482745       19206.443
0.750       233.23184     0.030920394       19873.703
0.750       237.25308     0.030306146       20503.902
0.750       241.27432     0.029498536       20989.592
0.750       245.29555     0.029134536       21784.490
0.750       249.31679     0.028682147       22518.347
0.750       253.33803     0.028422423       23411.677
0.750       257.35927     0.027356549       23623.869
0.750       265.40175     0.026747433       25331.663
0.750       273.44422     0.025596906       26513.313
0.750       281.48670     0.024527996       27714.431
0.750       289.52918     0.023448159       28830.755
0.750       297.57166     0.022943769       30627.370
0.750       305.61413     0.022565630       32631.574
0.750       313.65661     0.021708543       33936.283
0.750       321.69909     0.020961145       35353.691
0.750       329.74156     0.020015769       36354.957
0.750       337.78404     0.019194943       37477.833
0.750       345.82652     0.019071225       39959.838
0.750       353.86900     0.018580098       41710.539
0.750       361.91147     0.018022706       43281.003
0.750       369.95395     0.017263605       44283.788
0.750       377.99643     0.017066368       46695.437
0.750       386.03891     0.016318573       47560.417
0.750       394.08138     0.016276581       50465.106
0.750       402.12386     0.015370752       50634.312
0.750       410.16634     0.015302472       53494.839
0.750       418.20881     0.014669617       54358.639
0.750       426.25129     0.014161429       55561.563
0.750       434.29377     0.013858268       57508.233
0.750       442.33625     0.013289356       58268.223
0.750       450.37872     0.013079066       60531.383
0.750       458.42120     0.012816105       62549.006
0.750       466.46368     0.012407499       63798.137
0.750       474.50615     0.012114287       65568.261
0.750       482.54863     0.011786285       67091.959
0.750       490.59111     0.011470251       68612.338
0.750       498.63359     0.011223851       70494.744
0.750       506.67606     0.010852258       71512.431
0.750       514.71854     0.010658961       73636.740
1.000     0.062831853       1013.3095     0.012733623
1.000      0.12566371       1572.2720      0.15806202
1.000      0.18849556       604.73219      0.20518080
1.000      0.25132741       450.02040      0.36192788
1.000      0.31415927       306.21661      0.48100393
1.000      0.37699112       228.78241      0.62099233
1.000      0.43982297       175.89476      0.75815307
1.000      0.50265482       144.16149      0.92753238
1.000      0.56548668       118.05309       1.0814707
1.000      0.62831853       106.88241       1.3431240
1.000      0.69115038       97.220828       1.6260999
1.000      0.75398224       81.528554       1.7703672
1.000      0.81681409       75.273865       2.0781847
1.000      0.87964594       67.024321       2.3111408
1.000      0.94247780       62.143222       2.6355873
1.000       1.0053096       56.792369       2.9232085
1.000       1.0681415       51.926148       3.2058466
1.000       1.1309734       47.552445       3.4849795
1.000       1.1938052       46.886824       4.0413037
1.000       1.2566371       43.186659       4.3415965
1.000       1.3194689       42.367644       4.9306260
1.000       1.3823008       38.563768       5.1600911
1.000       1.4451326       36.069155       5.5147946
1.000       1.5079645       35.407892       6.1509708
1.000       1.5707963       32.741271       6.4287335
1.000       1.6336282       31.616898       6.9831146
1.000       1.6964600       30.190749       7.4674969
1.000       1.7592919       29.108767       8.0298561
1.000       1.8221237       27.943569       8.5641789
1.000       1.8849556       27.129385       9.2047833
1.000       1.9477874       26.413303       9.8882093
1.000       2.0106193       25.508751       10.503861
1.000       2.0734512       23.817331       10.755851
1.000       2.1362830       23.568392       11.640632
1.000       2.1991149       22.630148       12.192742
1.000       2.2619467       21.649219       12.692863
1.000       2.3247786       20.974804       13.350974
1.000       2.3876104       20.014785       13.801033
1.000       2.4504423       19.671228       14.663416
1.000       2.5132741       18.626136       14.980028
1.000       2.5761060       18.277893       15.830243
1.000       2.6389378       17.396247       16.196206
1.000       2.7017697       16.890328       16.875370
1.000       2.7646015       16.587073       17.755694
1.000       2.8274334       15.838566       18.136909
1.000       2.8902652       15.549098       19.019039
1.000       2.9530971       15.497861       20.219722
1.000       3.0159289       14.853627       20.642680
1.000       3.0787608       14.599552       21.584283
1.000       3.1415927       14.194918       22.297324
1.000       3.2044245       13.677792       22.800082
1.000       3.2672564       13.280177       23.465173
1.000       3.3300882       12.798090       23.943225
1.000       3.3929201       12.439642       24.614954
1.000       3.4557519       12.058226       25.210494
1.000       3.5185838       11.745574       25.920786
1.000       3.5814156       11.608141       27.014512
1.000       3.6442475       11.304736       27.717513
1.000       3.7070793       10.981722       28.342381
1.000       3.7699112       10.657768       28.928763
1.000       3.8327430       10.361241       29.553651
1.000       3.8955749       10.172619       30.466161
1.000       3.9584067       9.8544505       30.964490
1.000       4.0212386       9.7219844       32.026148
1.000       4.1469023       9.1888779       33.197406
1.000       4.2725660       8.8944332       35.144299
1.000       4.3982297       8.5405660       36.812104
1.000       4.5238934       8.2315176       38.608886
1.000       4.6495571       7.7363438       39.394971
1.000       4.7752208       7.4058197       40.852983
1.000       4.9008845       7.0848422       42.249722
1.000       5.0265482       6.7810065       43.628872
1.000       5.1522120       6.5449515       45.347970
1.000       5.2778757       6.2229283       46.349229
1.000       5.4035394       5.9458938       47.525027
1.000       5.5292031       5.8700404       50.268852
1.000       5.6548668       5.5931254       51.237974
1.000       5.7805305       5.3362785       52.216990
1.000       5.9061942       5.1473718       53.725314
1.000       6.0318579       4.9706039       55.262779
1.000       6.1575216       4.7852530       56.596946
1.000       6.2831853       4.6074546       57.898981
1.000       6.4088490       4.4574216       59.442092
1.000       6.5345127       4.3243643       61.126869
1.000       6.6601764       4.1066264       61.462845
1.000       6.7858401       4.0175770       63.598275
1.000       6.9115038       3.9727333       66.447299
1.000       7.0371675       3.8007645       67.101912
1.000       7.1628313       3.6402714       67.773229
1.000       7.2884950       3.5783463       70.188538
1.000       7.4141587       3.4243447       70.702271
1.000       7.5398224       3.3759634       73.307993
1.000       7.6654861       3.2785139       74.811158
1.000       7.7911498       3.1753188       76.078554
1.000       7.9168135       3.1094102       78.162693
1.000       8.0424772       3.0053463       79.201662
1.000       8.2938046       2.8392541       82.060834
1.000       8.5451320       2.6335526       83.247000
1.000       8.7964594       2.5412757       87.628577
1.000       9.0477868       2.3954574       89.884706
1.000       9.2991143       2.2798615       92.875993
1.000       9.5504417       2.2138468       97.698568
1.000       9.8017691       2.1018689       100.27422
1.000       10.053096       1.9867413       102.26126
1.000       10.304424       1.9120078       105.98174
1.000       10.555751       1.7949342       106.95134
1.000       10.807079       1.7623960       112.69346
1.000       11.058406       1.6826716       115.27821
1.000       11.309734       1.5951155       116.90135
1.000       11.561061       1.5490209       121.26085
1.000       11.812388       1.4966819       124.97206
1.000       12.063716       1.4374252       127.84944
1.000       12.315043       1.4005035       132.51416
1.000       12.566371       1.3159769       132.29643
1.000       12.817698       1.2907469       137.70239
1.000       13.069025       1.2514369       141.51707
1.000       13.320353       1.2242837       146.58837
1.000       13.571680       1.1776466       149.13724
1.000       13.823008       1.1319008       151.45593
1.000       14.074335       1.0976445       155.02996
1.000       14.325663       1.0788517       160.68531
1.000       14.576990       1.0393376       163.09117
1.000       14.828317       1.0079078       166.48177
1.000       15.079645      0.97379461       169.16517
1.000       15.330972      0.95097789       173.60002
1.000       15.582300      0.92086125       176.50585
1.000       15.833627      0.89072174       179.12390
1.000       16.084954      0.87754769       185.01225
1.000       16.587609      0.84335919       194.99983
1.000       17.090264      0.80183772       202.76970
1.000       17.592919      0.75101661       207.17316
1.000       18.095574      0.71443985       214.46331
1.000       18.598229      0.67282236       219.27313
1.000       19.100883      0.65084238       229.77694
1.000       19.603538      0.62898575       240.05704
1.000       20.106193      0.59989201       247.02043
1.000       20.608848      0.57202222       253.65551
1.000       21.111503      0.53736186       256.15010
1.000       21.614157      0.52618579       269.16854
1.000       22.116812      0.51005455       279.54677
1.000       22.619467      0.49401200       289.63755
1.000       23.122122      0.46826555       293.25507
1.000       23.624777      0.45648103       304.92717
1.000       24.127432      0.43957510       312.77831
1.000       24.630086      0.43136703       326.52393
1.000       25.132741      0.41336032       332.44409
1.000       25.635396      0.39921205       340.71715
1.000       26.138051      0.38894368       351.86541
1.000       26.640706      0.37806271       362.13564
1.000       27.143361      0.36737011       372.19019
1.000       27.646015      0.35808659       383.31512
1.000       28.148670      0.34518214       390.02481
1.000       28.651325      0.33577952       400.09083
1.000       29.153980      0.32550792       408.62541
1.000       29.656635      0.32173218       425.13842
1.000       30.159289      0.31020932       431.11032
1.000       30.661944      0.30561948       446.32413
1.000       31.164599      0.29729086       455.86521
1.000       31.667254      0.28705372       461.81140
1.000       32.169909      0.28298430       477.28973
1.000       33.175218      0.27073134       500.78368
1.000       34.180528      0.25354434       512.93281
1.000       35.185838      0.24617631       543.27560
1.000       36.191147      0.23786386       571.22312
1.000       37.196457      0.22480594       586.11492
1.000       38.201767      0.21685878       612.48803
1.000       39.207076      0.21180742       646.70288
1.000       40.212386      0.20328974       669.67678
1.000       41.217696      0.19303972       684.80680
1.000       42.223005      0.19009311       724.90994
1.000       43.228315      0.18424476       753.99822
1.000       44.233625      0.17570968       770.41288
1.000       45.238934      0.17118527       802.92270
1.000       46.244244      0.16657980       834.57554
1.000       47.249554      0.16093275       860.01857
1.000       48.254863      0.15668465       891.90783
1.000       49.260173      0.14962755       906.08642
1.000       50.265482      0.14680575       944.54551
1.000       51.270792      0.14206822       970.01236
1.000       52.276102      0.13963394       1010.5803
1.000       53.281411      0.13454917       1031.0469
1.000       54.286721      0.13220732       1071.5355
1.000       55.292031      0.13109170       1122.6208
1.000       56.297340      0.12568033       1136.0598
1.000       57.302650      0.12269941       1169.5986
1.000       58.307960      0.12087033       1213.8737
1.000       59.313269      0.11897862       1257.7513
1.000       60.318579      0.11764956       1308.0184
1.000       61.323889      0.11441728       1336.7522
1.000       62.329198      0.11118920       1363.9784
1.000       63.334508      0.10812799       1391.6486
1.000       64.339818      0.10772092       1453.4825
1.000       66.350437      0.10257879       1517.9560
1.000       68.361056      0.10008580       1619.8284
1.000       70.371675     0.097246191       1716.8665
1.000       72.382295     0.091420912       1756.3572
1.000       74.392914     0.087330482       1821.5069
1.000       76.403533     0.087537360       1977.8986
1.000       78.414153     0.083254841       2033.5887
1.000       80.424772     0.082242150       2167.3758
1.000       82.435391     0.080275224       2278.2055
1.000       84.446011     0.076996785       2348.9851
1.000       86.456630     0.073167862       2395.4413
1.000       88.467249     0.073088814       2563.7091
1.000       90.477868     0.070275443       2636.9442
1.000       92.488488     0.068302393       2737.5951
1.000       94.499107     0.068703519       2937.1921
1.000       96.509726     0.066252993       3017.0952
1.000       98.520346     0.063661487       3084.0742
1.000       100.53096     0.061706564       3176.1512
1.000       102.54158     0.061385619       3353.0264
1.000       104.55220     0.059143818       3424.3582
1.000       106.56282     0.057917565       3550.5669
1.000       108.57344     0.056963348       3693.4871
1.000       110.58406     0.056147486       3846.6102
1.000       112.59468     0.054892591       3969.5165
1.000       114.60530     0.053791655       4102.0342
1.000       116.61592     0.051888805       4168.8613
1.000       118.62654     0.051610516       4364.6964
1.000       120.63716     0.050065745       4453.0157
1.000       122.64778     0.049995110       4672.7962
1.000       124.65840     0.048700797       4779.3732
1.000       126.66902     0.048075874       4950.0391
1.000       128.67964     0.046268375       4994.4074
1.000       132.70087     0.046183940       5467.4219
1.000       136.72211     0.043476113       5629.0777
1.000       140.74335     0.042808611       6046.2355
1.000       144.76459     0.041579369       6390.5051
1.000       148.78583     0.040775929       6803.9140
1.000       152.80707     0.038451103       6950.3933
1.000       156.82831     0.037433056       7314.7400
1.000       160.84954     0.036593196       7714.8965
1.000       164.87078     0.035479177       8055.1734
1.000       168.89202     0.035217378       8595.1741
1.000       172.91326     0.032996228       8642.1032
1.000       176.93450     0.032338446       9074.5891
1.000       180.95574     0.032397422       9725.1829
1.000       184.97698     0.031078555       9965.1560
1.000       188.99821     0.030829431       10544.084
1.000       193.01945     0.029802200       10857.300
1.000       197.04069     0.028903792       11201.930
1.000       201.06193     0.028584056       11770.195
1.000       205.08317     0.028104637       12281.129
1.000       209.10441     0.027248941       12621.456
1.000       213.12565     0.026494355       12993.637
1.000       217.14688     0.026241409       13611.883
1.000       221.16812     0.025632518       14048.473
1.000       225.18936     0.025218372       14589.181
1.000       229.21060     0.024314425       14833.320
1.000       233.23184     0.023919599       15374.028
1.000       237.25308     0.023552390       15934.587
1.000       241.27432     0.022996393       16363.013
1.000       245.29555     0.022475522       16805.409
1.000       249.31679     0.022321486       17524.594
1.000       253.33803     0.021561905       17760.638
1.000       257.35927     0.021057686       18184.458
1.000       265.40175     0.020545835       19458.322
1.000       273.44422     0.019757964       20465.328
1.000       281.48670     0.018959314       21422.321
1.000       289.52918     0.019017658       23383.220
1.000       297.57166     0.017697845       23624.648
1.000       305.61413     0.017282589       24991.906
1.000       313.65661     0.016642721       26017.043
1.000       321.69909     0.016144074       27229.074
1.000       329.74156     0.015322560       27830.606
1.000       337.78404     0.014892455       29077.291
1.000       345.82652     0.014819965       31052.196
1.000       353.86900     0.013745921       30858.275
1.000       361.91147     0.013565221       32576.482
1.000       369.95395     0.013472236       34558.346
1.000       377.99643     0.013001179       35572.640
1.000       386.03891     0.012560819       36608.459
1.000       394.08138     0.012136098       37627.650
1.000       402.12386     0.011619220       38276.018
1.000       410.16634     0.011390097       39817.842
1.000       418.20881     0.011152333       41325.254
1.000       426.25129     0.010667137       41851.907
1.000       434.29377     0.010449991       43364.763
1.000       442.33625     0.010025440       43957.329
1.000       450.37872    0.0099718138       46150.670
1.000       458.42120    0.0096943587       47313.320
1.000       466.46368    0.0094324086       48500.516
1.000       474.50615    0.0091374751       49456.345
1.000       482.54863    0.0086404292       49184.566
1.000       490.59111    0.0086278071       51609.506
1.000       498.63359    0.0083724873       52585.903
1.000       506.67606    0.0081612958       53779.968
1.000       514.71854    0.0080754881       55788.987
1.250     0.062831853       833.10525     0.010469109
1.250      0.12566371       1291.4427      0.12982998
1.250      0.18849556       493.06122      0.16729173
1.250      0.25132741       361.13244      0.29043994
1.250      0.31415927       241.77406      0.37977781
1.250      0.37699112       179.88147      0.48825875
1.250      0.43982297       136.40994      0.58796301
1.250      0.50265482       110.22217      0.70916740
1.250      0.56548668       89.404600      0.81902519
1.250      0.62831853       80.781484       1.0151301
1.250      0.69115038       72.665240       1.2153871
1.250      0.75398224       59.598041       1.2941529
1.250      0.81681409       55.276525       1.5260918
1.250      0.87964594       48.667067       1.6781437
1.250      0.94247780       44.878912       1.9033820
1.250       1.0053096       40.888829       2.1046238
1.250       1.0681415       37.247881       2.2996312
1.250       1.1309734       34.200824       2.5064783
1.250       1.1938052       33.600471       2.8961165
1.250       1.2566371       30.678224       3.0841115
1.250       1.3194689       29.870973       3.4762990
1.250       1.3823008       27.371727       3.6625208
1.250       1.4451326       25.235739       3.8584191
1.250       1.5079645       24.920199       4.3290748
1.250       1.5707963       22.843431       4.4852972
1.250       1.6336282       22.042980       4.8685565
1.250       1.6964600       21.349265       5.2806098
1.250       1.7592919       20.415376       5.6317238
1.250       1.8221237       19.804454       6.0696930
1.250       1.8849556       19.119125       6.4869662
1.250       1.9477874       18.498203       6.9250749
1.250       2.0106193       17.891010       7.3670678
1.250       2.0734512       16.611274       7.5016123
1.250       2.1362830       16.168263       7.9856447
1.250       2.1991149       15.578086       8.3932101
1.250       2.2619467       14.873843       8.7204834
1.250       2.3247786       14.406651       9.1701842
1.250       2.3876104       13.924189       9.6013117
1.250       2.4504423       13.714900       10.223423
1.250       2.5132741       13.009336       10.462729
1.250       2.5761060       12.858671       11.136726
1.250       2.6389378       12.300390       11.451875
1.250       2.7017697       12.029749       12.019096
1.250       2.7646015       11.786653       12.617066
1.250       2.8274334       11.306487       12.947177
1.250       2.8902652       11.232500       13.739147
1.250       2.9530971       11.110469       14.495588
1.250       3.0159289       10.544667       14.654346
1.250       3.0787608       10.378148       15.343271
1.250       3.1415927       9.9873459       15.688086
1.250       3.2044245       9.6627778       16.107287
1.250       3.2672564       9.3230138       16.473134
1.250       3.3300882       9.1264848       17.074225
1.250       3.3929201       8.8298033       17.471982
1.250       3.4557519       8.6188614       18.019711
1.250       3.5185838       8.4406515       18.627300
1.250       3.5814156       8.3914950       19.528720
1.250       3.6442475       8.1247544       19.920677
1.250       3.7070793       7.7860748       20.094836
1.250       3.7699112       7.6468004       20.755986
1.250       3.8327430       7.5271709       21.469956
1.250       3.8955749       7.2703414       21.774076
1.250       3.9584067       7.0826806       22.255080
1.250       4.0212386       6.9652995       22.945080
1.250       4.1469023       6.5977023       23.836055
1.250       4.2725660       6.3504698       25.092415
1.250       4.3982297       6.1303777       26.423553
1.250       4.5238934       5.9460444       27.889165
1.250       4.6495571       5.5571220       28.297949
1.250       4.7752208       5.3141473       29.314617
1.250       4.9008845       5.1023492       30.427330
1.250       5.0265482       4.9164292       31.632216
1.250       5.1522120       4.7390905       32.835711
1.250       5.2778757       4.5341217       33.770765
1.250       5.4035394       4.2908465       34.296373
1.250       5.5292031       4.2746949       36.606904
1.250       5.6548668       4.0276372       36.896718
1.250       5.7805305       3.9243582       38.400951
1.250       5.9061942       3.7924078       39.582978
1.250       6.0318579       3.7147076       41.299824
1.250       6.1575216       3.5438673       41.914621
1.250       6.2831853       3.3988632       42.711375
1.250       6.4088490       3.3166340       44.229082
1.250       6.5345127       3.2141256       45.433138
1.250       6.6601764       3.0872967       46.206794
1.250       6.7858401       2.9995341       47.482648
1.250       6.9115038       2.9118929       48.703852
1.250       7.0371675       2.7831930       49.136844
1.250       7.1628313       2.7450424       51.106187
1.250       7.2884950       2.6658041       52.289208
1.250       7.4141587       2.6342818       54.389882
1.250       7.5398224       2.4987331       54.259210
1.250       7.6654861       2.4182399       55.180894
1.250       7.7911498       2.3576501       56.487749
1.250       7.9168135       2.3075264       58.005367
1.250       8.0424772       2.2218146       58.552790
1.250       8.2938046       2.1077335       60.918240
1.250       8.5451320       2.0378919       64.418074
1.250       8.7964594       1.8739057       64.616243
1.250       9.0477868       1.8427878       69.146893
1.250       9.2991143       1.7116461       69.728286
1.250       9.5504417       1.6417412       72.451156
1.250       9.8017691       1.5558714       74.226222
1.250       10.053096       1.4898985       76.687837
1.250       10.304424       1.4203966       78.731952
1.250       10.555751       1.3930343       83.004095
1.250       10.807079       1.3103988       83.791254
1.250       11.058406       1.2649845       86.662870
1.250       11.309734       1.2439251       91.163630
1.250       11.561061       1.1821370       92.540353
1.250       11.812388       1.1364933       94.896517
1.250       12.063716       1.0989226       97.741874
1.250       12.315043       1.0564383       99.959072
1.250       12.566371       1.0168660       102.22652
1.250       12.817698      0.97162078       103.65665
1.250       13.069025      0.94607664       106.98581
1.250       13.320353      0.92907501       111.24186
1.250       13.571680      0.89744322       113.65227
1.250       13.823008      0.86284165       115.45401
1.250       14.074335      0.83419366       117.82048
1.250       14.325663      0.79973267       119.11302
1.250       14.576990      0.78605522       123.34651
1.250       14.828317      0.75425815       124.58504
1.250       15.079645      0.74537849       129.48529
1.250       15.330972      0.71961176       131.36437
1.250       15.582300      0.69173434       132.58801
1.250       15.833627      0.68529691       137.81302
1.250       16.084954      0.66769372       140.76901
1.250       16.587609      0.62835160       145.28620
1.250       17.090264      0.59398483       150.20761
1.250       17.592919      0.57913818       159.75930
1.250       18.095574      0.55778410       167.43778
1.250       18.598229      0.51895903       169.12899
1.250       19.100883      0.48668507       171.82195
1.250       19.603538      0.48111071       183.61945
1.250       20.106193      0.45970437       189.29469
1.250       20.608848      0.44125599       195.66899
1.250       21.111503      0.41999826       200.20513
1.250       21.614157      0.41233225       210.92715
1.250       22.116812      0.39299344       215.38882
1.250       22.619467      0.37743978       221.29165
1.250       23.122122      0.36386501       227.87339
1.250       23.624777      0.35624328       237.96883
1.250       24.127432      0.33593066       239.03042
1.250       24.630086      0.32694598       247.48226
1.250       25.132741      0.31140431       250.44621
1.250       25.635396      0.31012120       264.68042
1.250       26.138051      0.29900581       270.50138
1.250       26.640706      0.29109258       278.82940
1.250       27.143361      0.28325020       286.96659
1.250       27.646015      0.27449305       293.83210
1.250       28.148670      0.26852539       303.40956
1.250       28.651325      0.25773077       307.09353
1.250       29.153980      0.25311811       317.75107
1.250       29.656635      0.25002208       330.38036
1.250       30.159289      0.24069580       334.50460
1.250       30.661944      0.23367041       341.25031
1.250       31.164599      0.22600899       346.56173
1.250       31.667254      0.22307369       358.88047
1.250       32.169909      0.21690475       365.83800
1.250       33.175218      0.21075133       389.83601
1.250       34.180528      0.20054228       405.70700
1.250       35.185838      0.18924532       417.63713
1.250       36.191147      0.18346604       440.58835
1.250       37.196457      0.17764719       463.16244
1.250       38.201767      0.17016186       480.59895
1.250       39.207076      0.15878361       484.80748
1.250       40.212386      0.15648760       515.50123
1.250       41.217696      0.15145232       537.27583
1.250       42.223005      0.14692985       560.30915
1.250       43.228315      0.14124729       578.03654
1.250       44.233625      0.13666642       599.22465
1.250       45.238934      0.13170662       617.75312
1.250       46.244244      0.13055528       654.09037
1.250       47.249554      0.12587969       672.69634
1.250       48.254863      0.12163490       692.39150
1.250       49.260173      0.11807185       714.99734
1.250       50.265482      0.11478415       738.51910
1.250       51.270792      0.11306948       772.01502
1.250       52.276102      0.10901841       789.00491
1.250       53.281411      0.10710487       820.74193
1.250       54.286721      0.10231183       829.23371
1.250       55.292031      0.10032869       859.17772
1.250       56.297340     0.099149192       896.23742
1.250       57.302650     0.096726748       922.02133
1.250       58.307960     0.094555015       949.59488
1.250       59.313269     0.093854225       992.15534
1.250       60.318579     0.089706715       997.35213
1.250       61.323889     0.087644374       1023.9609
1.250       62.329198     0.086790519       1064.6753
1.250       63.334508     0.083979599       1080.8496
1.250       64.339818     0.084841657       1144.7717
1.250       66.350437     0.080850387       1196.4202
1.250       68.361056     0.077302899       1251.1009
1.250       70.371675     0.075169786       1327.1110
1.250       72.382295     0.070661305       1357.5285
1.250       74.392914     0.068221470       1422.9382
1.250       76.403533     0.068056869       1537.7387
1.250       78.414153     0.065287629       1594.7203
1.250       80.424772     0.062030171       1634.7176
1.250       82.435391     0.062145590       1763.6877
1.250       84.446011     0.060540818       1846.9535
1.250       86.456630     0.056815455       1860.0801
1.250       88.467249     0.056420284       1979.0333
1.250       90.477868     0.054555785       2047.0957
1.250       92.488488     0.052923342       2121.1948
1.250       94.499107     0.051574579       2204.9008
1.250       96.509726     0.051171399       2330.2945
1.250       98.520346     0.050421272       2442.6534
1.250       100.53096     0.048499892       2496.3794
1.250       102.54158     0.047747176       2608.0626
1.250       104.55220     0.045958628       2660.9510
1.250       106.56282     0.045716759       2802.6111
1.250       108.57344     0.045028404       2919.6287
1.250       110.58406     0.043488538       2979.3579
1.250       112.59468     0.041895115       3029.6138
1.250       114.60530     0.042221190       3219.6957
1.250       116.61592     0.041110077       3302.8745
1.250       118.62654     0.040370122       3414.0973
1.250       120.63716     0.038953673       3464.6707
1.250       122.64778     0.038790845       3625.5887
1.250       124.65840     0.038565440       3784.7148
1.250       126.66902     0.037621837       3873.6595
1.250       128.67964     0.036688230       3960.2854
1.250       132.70087     0.033914830       4014.9602
1.250       136.72211     0.033806783       4377.1395
1.250       140.74335     0.032800413       4632.6899
1.250       144.76459     0.032063239       4927.9316
1.250       148.78583     0.031339312       5229.3104
1.250       152.80707     0.030239152       5466.0070
1.250       156.82831     0.029146391       5695.4547
1.250       160.84954     0.028699693       6050.7194
1.250       164.87078     0.027860099       6325.3420
1.250       168.89202     0.026693201       6514.7583
1.250       172.91326     0.026138380       6845.9515
1.250       176.93450     0.025491447       7153.2318
1.250       180.95574     0.024583026       7379.4275
1.250       184.97698     0.023847190       7646.4614
1.250       188.99821     0.023655752       8090.5885
1.250       193.01945     0.023003761       8380.5467
1.250       197.04069     0.022258197       8626.3687
