% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000       28.148670       1.0120944       1143.5758
0.000       28.651325      0.96743777       1152.7296
0.000       29.153980      0.94410259       1185.1764
0.000       29.656635      0.91332800       1206.8759
0.000       30.159289      0.87932166       1222.0285
0.000       30.661944      0.85146830       1243.4772
0.000       31.164599      0.83036428       1273.2789
0.000       31.667254      0.81052929       1303.9778
0.000       32.169909      0.78297417       1320.5875
0.000       33.175218      0.74316064       1374.6570
0.000       34.180528      0.69505351       1406.1278
0.000       35.185838      0.67278204       1484.7329
0.000       36.191147      0.61300077       1472.1035
0.000       37.196457      0.59756297       1557.9685
0.000       38.201767      0.58166553       1642.8349
0.000       39.207076      0.54862496       1675.0941
0.000       40.212386      0.52590975       1732.4512
0.000       41.217696      0.49445813       1754.0861
0.000       42.223005      0.47432492       1808.8128
0.000       43.228315      0.45365687       1856.5330
0.000       44.233625      0.44123355       1934.6231
0.000       45.238934      0.42852340       2009.9345
0.000       46.244244      0.41380832       2073.2063
0.000       47.249554      0.39763616       2124.9526
0.000       48.254863      0.38307633       2180.6142
0.000       49.260173      0.37098680       2246.5522
0.000       50.265482      0.36023479       2317.7441
0.000       51.270792      0.34862775       2380.3581
0.000       52.276102      0.33630849       2433.9838
0.000       53.281411      0.32101598       2459.9375
0.000       54.286721      0.31562849       2558.1576
0.000       55.292031      0.29910250       2561.4031
0.000       56.297340      0.29624887       2677.8769
0.000       57.302650      0.28725751       2738.2038
0.000       58.307960      0.28312800       2843.3912
0.000       59.313269      0.26869532       2840.4421
0.000       60.318579      0.26306087       2924.6899
0.000       61.323889      0.25982010       3035.5128
0.000       62.329198      0.25132399       3083.0376
0.000       63.334508      0.24603817       3166.6054
0.000       64.339818      0.24151682       3258.7956
0.000       66.350437      0.22598725       3344.1485
0.000       68.361056      0.21683366       3509.3222
0.000       70.371675      0.20782077       3669.0437
0.000       72.382295      0.19753272       3794.9525
0.000       74.392914      0.19346020       4035.1213
0.000       76.403533      0.18010086       4069.3625
0.000       78.414153      0.17779711       4342.8848
0.000       80.424772      0.17090919       4504.0706
0.000       82.435391      0.16420154       4660.0287
0.000       84.446011      0.15934780       4861.3148
0.000       86.456630      0.15079693       4936.9380
0.000       88.467249      0.14822203       5199.1288
0.000       90.477868      0.14349480       5384.3526
0.000       92.488488      0.13747495       5510.0668
0.000       94.499107      0.13531313       5784.8659
0.000       96.509726      0.13027702       5932.6856
0.000       98.520346      0.12632026       6119.5718
0.000       100.53096      0.12290363       6326.0778
0.000       102.54158      0.11958294       6531.9002
0.000       104.55220      0.11747617       6801.7334
0.000       106.56282      0.11348517       6957.0725
0.000       108.57344      0.11036417       7155.9812
0.000       110.58406      0.10763230       7373.7853
0.000       112.59468      0.10392082       7514.9561
0.000       114.60530      0.10348415       7891.4757
0.000       116.61592      0.10037630       8064.4536
0.000       118.62654     0.098260343       8309.8677
0.000       120.63716     0.096444492       8578.0975
0.000       122.64778     0.093749558       8762.3084
0.000       124.65840     0.092046654       9033.2260
0.000       126.66902     0.089975547       9264.1577
0.000       128.67964     0.087344325       9428.3222
0.000       132.70087     0.084520139       10005.800
0.000       136.72211     0.080467265       10418.514
0.000       140.74335     0.076721210       10836.009
0.000       144.76459     0.077180173       11862.140
0.000       148.78583     0.072607561       12115.374
0.000       152.80707     0.069582479       12577.678
0.000       156.82831     0.067642297       13217.885
0.000       160.84954     0.065983735       13911.266
0.000       164.87078     0.063231528       14356.052
0.000       168.89202     0.060693782       14812.960
0.000       172.91326     0.060610339       15874.566
0.000       176.93450     0.058298587       16359.343
0.000       180.95574     0.056152502       16856.074
0.000       184.97698     0.054341928       17424.420
0.000       188.99821     0.052123288       17826.873
0.000       193.01945     0.051369892       18714.669
0.000       197.04069     0.050414464       19538.588
0.000       201.06193     0.048961571       20161.143
0.000       205.08317     0.048198739       21061.825
0.000       209.10441     0.046434711       21508.126
0.000       213.12565     0.045208562       22171.654
0.000       217.14688     0.044028130       22838.170
0.000       221.16812     0.042916515       23521.353
0.000       225.18936     0.041745837       24150.551
0.000       229.21060     0.041232232       25154.240
0.000       233.23184     0.039519353       25400.578
0.000       237.25308     0.038835212       26274.321
0.000       241.27432     0.037689977       26818.187
0.000       245.29555     0.037045102       27699.382
0.000       249.31679     0.036205138       28424.646
0.000       253.33803     0.035769003       29463.089
0.000       257.35927     0.034820408       30069.317
0.000       265.40175     0.033470393       31698.769
0.000       273.44422     0.031867127       33008.017
0.000       281.48670     0.030947980       34968.436
0.000       289.52918     0.030244109       37186.737
0.000       297.57166     0.028828189       38482.414
0.000       305.61413     0.027187148       39314.631
0.000       313.65661     0.025976972       40608.984
0.000       321.69909     0.024945551       42073.908
0.000       329.74156     0.024297222       44131.427
0.000       337.78404     0.023318092       45528.219
0.000       345.82652     0.022879243       47938.760
0.000       353.86900     0.021901276       49166.264
0.000       361.91147     0.021811100       52378.721
0.000       369.95395     0.020544103       52698.767
0.000       377.99643     0.020317271       55590.261
0.000       386.03891     0.019592838       57103.252
0.000       394.08138     0.018681811       57922.460
0.000       402.12386     0.018505698       60961.445
0.000       410.16634     0.017816960       62285.063
0.000       418.20881     0.017405501       64496.526
0.000       426.25129     0.016602074       65137.295
0.000       434.29377     0.016198757       67220.655
0.000       442.33625     0.015893928       69688.175
0.000       450.37872     0.015388361       71219.058
0.000       458.42120     0.014579382       71154.677
0.000       466.46368     0.014361071       73843.212
0.000       474.50615     0.013770978       74535.056
0.000       482.54863     0.013566522       77225.736
0.000       490.59111     0.012923268       77303.939
0.000       498.63359     0.012363187       77650.681
0.000       506.67606     0.012493608       82328.329
0.000       514.71854     0.011839281       81790.910
0.125     0.062831853       2163.1478     0.027182917
0.125      0.12566371       3335.7742      0.33534860
0.125      0.18849556       1357.0723      0.46044378
0.125      0.25132741       1082.3913      0.87051077
0.125      0.31415927       777.42617       1.2211782
0.125      0.37699112       585.92569       1.5903992
0.125      0.43982297       483.64159       2.0846235
0.125      0.50265482       430.00684       2.7666562
0.125      0.56548668       361.12470       3.3082215
0.125      0.62831853       336.87985       4.2333570
0.125      0.69115038       301.19117       5.0376751
0.125      0.75398224       271.69493       5.8997709
0.125      0.81681409       262.02009       7.2339334
0.125      0.87964594       246.38122       8.4957470
0.125      0.94247780       229.04264       9.7140419
0.125       1.0053096       213.91586       11.010646
0.125       1.0681415       201.24134       12.424354
0.125       1.1309734       178.43420       13.076920
0.125       1.1938052       178.11388       15.352123
