% z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.500       40.212386      0.17389471       572.84371
0.500       41.217696      0.16451410       583.61241
0.500       42.223005      0.15823382       603.41626
0.500       43.228315      0.15521456       635.19582
0.500       44.233625      0.14714528       645.17000
0.500       45.238934      0.14099481       661.31823
0.500       46.244244      0.13339829       668.33400
0.500       47.249554      0.13126018       701.44944
0.500       48.254863      0.12626673       718.75759
0.500       49.260173      0.12219770       739.98186
0.500       50.265482      0.11603819       746.58758
0.500       51.270792      0.11222109       766.22234
0.500       52.276102      0.10840523       784.56704
0.500       53.281411      0.10427407       799.04963
0.500       54.286721      0.10237182       829.71995
0.500       55.292031     0.098258167       841.44656
0.500       56.297340     0.092558879       836.66573
0.500       57.302650     0.091692879       874.03734
0.500       58.307960     0.089303615       896.85623
0.500       59.313269     0.085737469       906.35118
0.500       60.318579     0.084383440       938.16838
0.500       61.323889     0.081430447       951.36273
0.500       62.329198     0.077582934       951.72413
0.500       63.334508     0.077216891       993.81094
0.500       64.339818     0.075089252       1013.1821
0.500       66.350437     0.069735929       1031.9489
0.500       68.361056     0.067365020       1090.2623
0.500       70.371675     0.063277236       1117.1499
0.500       72.382295     0.061151210       1174.8228
0.500       74.392914     0.057536065       1200.0660
0.500       76.403533     0.055516595       1254.3924
0.500       78.414153     0.053532427       1307.5869
0.500       80.424772     0.051459217       1356.1351
0.500       82.435391     0.048048622       1363.6167
0.500       84.446011     0.047604965       1452.3120
0.500       86.456630     0.044959694       1471.9346
0.500       88.467249     0.044231845       1551.5039
0.500       90.477868     0.041928917       1573.2980
0.500       92.488488     0.040895278       1639.1038
0.500       94.499107     0.039509904       1689.1155
0.500       96.509726     0.037425408       1704.3157
0.500       98.520346     0.036452128       1765.9196
0.500       100.53096     0.035869205       1846.2545
0.500       102.54158     0.034553282       1887.3813
0.500       104.55220     0.033435307       1935.8653
0.500       106.56282     0.032096797       1967.6557
0.500       108.57344     0.031314581       2030.4284
0.500       110.58406     0.030477622       2087.9926
0.500       112.59468     0.029575880       2138.7576
0.500       114.60530     0.028643196       2184.2676
0.500       116.61592     0.027797064       2233.2776
0.500       118.62654     0.027003892       2283.7165
0.500       120.63716     0.026616103       2367.3257
0.500       122.64778     0.025671817       2399.4180
0.500       124.65840     0.024912052       2444.8058
0.500       126.66902     0.024401149       2512.4170
0.500       128.67964     0.024170999       2609.1216
0.500       132.70087     0.022979393       2720.3837
0.500       136.72211     0.021651274       2803.3027
0.500       140.74335     0.020793628       2936.8664
0.500       144.76459     0.019822353       3046.5793
0.500       148.78583     0.018650807       3112.0931
0.500       152.80707     0.018252112       3299.2384
0.500       156.82831     0.017264050       3373.5433
0.500       160.84954     0.016837063       3549.7364
0.500       164.87078     0.015945237       3620.1981
0.500       168.89202     0.015750244       3844.0137
0.500       172.91326     0.014837593       3886.1415
0.500       176.93450     0.014713259       4128.7320
0.500       180.95574     0.014057721       4219.9008
0.500       184.97698     0.013679216       4386.1601
0.500       188.99821     0.013064637       4468.2834
0.500       193.01945     0.012745496       4643.3373
0.500       197.04069     0.012269453       4755.1391
0.500       201.06193     0.011885378       4894.0995
0.500       205.08317     0.011454416       5005.3362
0.500       209.10441     0.011016143       5102.5749
0.500       213.12565     0.010775085       5284.4292
0.500       217.14688     0.010426390       5408.3530
0.500       221.16812    0.0099446062       5450.3632
0.500       225.18936    0.0098539381       5700.6411
0.500       229.21060    0.0096755394       5902.6840
0.500       233.23184    0.0094088629       6047.4308
0.500       237.25308    0.0090592777       6129.1379
0.500       241.27432    0.0089833500       6392.0749
0.500       245.29555    0.0087392850       6534.5426
0.500       249.31679    0.0083854493       6583.4144
0.500       253.33803    0.0082102344       6762.8070
0.500       257.35927    0.0079397864       6856.4376
0.500       265.40175    0.0077386143       7329.0012
0.500       273.44422    0.0070944770       7348.4697
0.500       281.48670    0.0069387710       7840.1877
0.500       289.52918    0.0063209310       7771.9201
0.500       297.57166    0.0061726350       8239.7786
0.500       305.61413    0.0063315757       9155.9280
0.500       313.65661    0.0057210775       8943.5806
0.500       321.69909    0.0053825697       9078.4020
0.500       329.74156    0.0050708365       9210.2401
0.500       337.78404    0.0048807727       9529.6342
0.500       345.82652    0.0048034758       10064.698
0.500       353.86900    0.0045479822       10209.784
0.500       361.91147    0.0043030152       10333.565
0.500       369.95395    0.0043434389       11141.585
0.500       377.99643    0.0038540080       10544.985
0.500       386.03891    0.0038262153       11151.490
0.500       394.08138    0.0037188511       11530.199
0.500       402.12386    0.0035718899       11766.515
0.500       410.16634    0.0035110791       12274.136
0.500       418.20881    0.0033808791       12527.934
0.500       426.25129    0.0031434766       12333.252
0.500       434.29377    0.0030562837       12682.788
0.500       442.33625    0.0030053021       13176.983
0.500       450.37872    0.0028777693       13318.638
0.500       458.42120    0.0027194822       13272.433
0.500       466.46368    0.0027823856       14306.753
0.500       474.50615    0.0026045086       14096.834
0.500       482.54863    0.0025372558       14443.012
0.500       490.59111    0.0024089040       14409.495
0.500       498.63359    0.0024013346       15082.298
0.500       506.67606    0.0022000403       14497.464
0.500       514.71854    0.0021971203       15178.664
0.750     0.062831853       1247.5106     0.015676680
0.750      0.12566371       1935.1506      0.19454255
0.750      0.18849556       751.70438      0.25504729
0.750      0.25132741       568.82526      0.45747642
0.750      0.31415927       393.47848      0.61807455
0.750      0.37699112       294.83457      0.80028011
0.750      0.43982297       230.15345      0.99202239
0.750      0.50265482       192.02644       1.2354946
0.750      0.56548668       158.06615       1.4480257
0.750      0.62831853       143.10368       1.7982939
0.750      0.69115038       130.45318       2.1819389
0.750      0.75398224       112.41937       2.4411515
0.750      0.81681409       103.17087       2.8483739
0.750      0.87964594       93.118312       3.2109169
0.750      0.94247780       86.405798       3.6645996
0.750       1.0053096       78.981304       4.0653141
0.750       1.0681415       72.415348       4.4708207
0.750       1.1309734       65.910498       4.8303875
0.750       1.1938052       64.987137       5.6014191
0.750       1.2566371       59.696534       6.0013502
0.750       1.3194689       58.404390       6.7969369
0.750       1.3823008       53.491422       7.1575114
0.750       1.4451326       50.635750       7.7419545
0.750       1.5079645       48.274693       8.3861594
0.750       1.5707963       45.273616       8.8894538
0.750       1.6336282       43.729746       9.6584373
0.750       1.6964600       41.276771       10.209556
0.750       1.7592919       40.257717       11.105372
0.750       1.8221237       38.166922       11.697445
0.750       1.8849556       36.848344       12.502349
0.750       1.9477874       35.876365       13.430846
0.750       2.0106193       34.379193       14.156486
0.750       2.0734512       32.003899       14.452886
0.750       2.1362830       31.563918       15.589692
0.750       2.1991149       31.054582       16.731685
0.750       2.2619467       29.149423       17.090207
0.750       2.3247786       28.785240       18.322507
0.750       2.3876104       26.990250       18.610908
0.750       2.4504423       26.360590       19.649830
0.750       2.5132741       25.483301       20.494887
0.750       2.5761060       24.667818       21.364472
0.750       2.6389378       23.625050       21.995329
0.750       2.7017697       22.174850       22.155212
0.750       2.7646015       21.463055       22.975207
0.750       2.8274334       21.062154       24.118494
0.750       2.8902652       20.233307       24.748577
0.750       2.9530971       19.516692       25.463005
0.750       3.0159289       18.800134       26.127299
0.750       3.0787608       18.291778       27.042948
0.750       3.1415927       17.634584       27.700340
0.750       3.2044245       17.053237       28.426750
0.750       3.2672564       16.841822       29.758359
0.750       3.3300882       16.167978       30.247757
0.750       3.3929201       15.703846       31.074001
0.750       3.4557519       15.250010       31.883652
0.750       3.5185838       14.673544       32.382394
0.750       3.5814156       14.331328       33.351921
0.750       3.6442475       13.738984       33.685925
0.750       3.7070793       13.382420       34.538269
0.750       3.7699112       13.193976       35.812886
0.750       3.8327430       12.691311       36.199774
0.750       3.8955749       12.473016       37.355660
0.750       3.9584067       12.150768       38.179939
0.750       4.0212386       11.823338       38.948424
0.750       4.1469023       11.040142       39.885619
0.750       4.2725660       10.619261       41.959559
0.750       4.3982297       9.8661789       42.525847
0.750       4.5238934       9.6390292       45.210639
0.750       4.6495571       9.1701554       46.696219
0.750       4.7752208       8.5840065       47.352256
0.750       4.9008845       8.0749631       48.154205
0.750       5.0265482       7.6839096       49.438134
0.750       5.1522120       7.4225756       51.428760
0.750       5.2778757       7.0652248       52.622770
0.750       5.4035394       6.7337090       53.821966
0.750       5.5292031       6.4746080       55.446145
0.750       5.6548668       6.2325943       57.096074
0.750       5.7805305       5.8642623       57.383461
0.750       5.9061942       5.6536595       59.009655
0.750       6.0318579       5.4154516       60.208560
0.750       6.1575216       5.2592987       62.203659
0.750       6.2831853       5.0989166       64.074875
0.750       6.4088490       4.8417653       64.567522
0.750       6.5345127       4.6891894       66.283840
0.750       6.6601764       4.5483917       68.074634
0.750       6.7858401       4.3071531       68.182267
0.750       6.9115038       4.1312044       69.097861
0.750       7.0371675       3.9517580       69.767679
0.750       7.1628313       3.9273828       73.118563
0.750       7.2884950       3.8033793       74.602515
0.750       7.4141587       3.6533178       75.429866
0.750       7.5398224       3.5460318       77.000976
0.750       7.6654861       3.4277545       78.216624
0.750       7.7911498       3.3131493       79.380882
0.750       7.9168135       3.1680284       79.636208
0.750       8.0424772       3.0700867       80.907805
0.750       8.2938046       2.9084450       84.060604
0.750       8.5451320       2.7713182       87.601790
0.750       8.7964594       2.5929883       89.411737
0.750       9.0477868       2.3984109       89.995527
0.750       9.2991143       2.2926407       93.396586
0.750       9.5504417       2.1233807       93.706236
0.750       9.8017691       2.0661065       98.568096
0.750       10.053096       1.9865650       102.25218
0.750       10.304424       1.8392457       101.94857
0.750       10.555751       1.8167205       108.24948
0.750       10.807079       1.7253696       110.32587
0.750       11.058406       1.6046369       109.93213
0.750       11.309734       1.5635811       114.59028
0.750       11.561061       1.4981835       117.28118
0.750       11.812388       1.4322907       119.59543
0.750       12.063716       1.3893961       123.57757
0.750       12.315043       1.2995634       122.96331
0.750       12.566371       1.2645375       127.12517
0.750       12.817698       1.2002421       128.04694
0.750       13.069025       1.1689116       132.18480
0.750       13.320353       1.1199790       134.09955
0.750       13.571680       1.0757737       136.23605
0.750       13.823008       1.0395543       139.09935
0.750       14.074335      0.99770624       140.91480
0.750       14.325663      0.97969400       145.91665
0.750       14.576990      0.92803260       145.62537
0.750       14.828317      0.89141562       147.24010
0.750       15.079645      0.87034234       151.19370
0.750       15.330972      0.85257629       155.63691
0.750       15.582300      0.82127801       157.41826
0.750       15.833627      0.80224589       161.33143
0.750       16.084954      0.76174777       160.59830
0.750       16.587609      0.72285682       167.13751
0.750       17.090264      0.68552432       173.35622
0.750       17.592919      0.63625011       175.51402
0.750       18.095574      0.59986018       180.06834
0.750       18.598229      0.56668856       184.68407
0.750       19.100883      0.53784102       189.88232
0.750       19.603538      0.52049755       198.65172
0.750       20.106193      0.48244577       198.65903
0.750       20.608848      0.45708646       202.68880
0.750       21.111503      0.44890236       213.98315
0.750       21.614157      0.42416277       216.97902
0.750       22.116812      0.40511926       222.03465
0.750       22.619467      0.38120720       223.50048
0.750       23.122122      0.36673846       229.67291
0.750       23.624777      0.35096474       234.44280
0.750       24.127432      0.33640897       239.37076
0.750       24.630086      0.32664197       247.25214
0.750       25.132741      0.31525234       253.54097
0.750       25.635396      0.29722054       253.67004
0.750       26.138051      0.28722986       259.84804
0.750       26.640706      0.27734079       265.65695
0.750       27.143361      0.26528641       268.76710
0.750       27.646015      0.25527364       273.25862
0.750       28.148670      0.25249892       285.30109
0.750       28.651325      0.24276089       289.25649
0.750       29.153980      0.23138507       290.46856
0.750       29.656635      0.22512514       297.48143
0.750       30.159289      0.21721391       301.87087
0.750       30.661944      0.21429236       312.95076
0.750       31.164599      0.20297463       311.24090
0.750       31.667254      0.20180234       324.65917
0.750       32.169909      0.19301083       325.53779
0.750       33.175218      0.18333321       339.11951
0.750       34.180528      0.17195120       347.86583
0.750       35.185838      0.15782140       348.28906
0.750       36.191147      0.15396137       369.73374
0.750       37.196457      0.14470293       377.27003
0.750       38.201767      0.13864452       391.58252
0.750       39.207076      0.13289794       405.77181
0.750       40.212386      0.12653307       416.82506
0.750       41.217696      0.12042836       427.21860
0.750       42.223005      0.11568859       441.17229
0.750       43.228315      0.10992139       449.83931
0.750       44.233625      0.10698865       469.10013
0.750       45.238934      0.10189524       477.92663
0.750       46.244244     0.098230571       492.14148
0.750       47.249554     0.093920560       501.90793
0.750       48.254863     0.090174186       513.30531
0.750       49.260173     0.086591734       524.36596
0.750       50.265482     0.084731020       545.15784
0.750       51.270792     0.081970415       559.67702
0.750       52.276102     0.076632770       554.61852
0.750       53.281411     0.075513629       578.65907
0.750       54.286721     0.073579789       596.36155
0.750       55.292031     0.070218272       601.32328
0.750       56.297340     0.067901209       613.77812
0.750       57.302650     0.065336165       622.79916
0.750       58.307960     0.063240566       635.11087
0.750       59.313269     0.062129881       656.78975
0.750       60.318579     0.060098765       668.17329
0.750       61.323889     0.057874361       676.15385
0.750       62.329198     0.056643764       694.85947
0.750       63.334508     0.055231022       710.84438
0.750       64.339818     0.054149726       730.64430
0.750       66.350437     0.051785657       766.32167
0.750       68.361056     0.049551292       801.95783
0.750       70.371675     0.045935827       810.98994
0.750       72.382295     0.043178574       829.53669
0.750       74.392914     0.042558899       887.67780
0.750       76.403533     0.039991875       903.61277
0.750       78.414153     0.038409350       938.18951
0.750       80.424772     0.037420169       986.15578
0.750       82.435391     0.035510014       1007.7718
0.750       84.446011     0.033856352       1032.8752
0.750       86.456630     0.033404099       1093.6162
0.750       88.467249     0.031551055       1106.7046
0.750       90.477868     0.030112404       1129.9072
0.750       92.488488     0.029108469       1166.6824
0.750       94.499107     0.028546327       1220.4040
0.750       96.509726     0.027574817       1255.7297
0.750       98.520346     0.025935720       1256.4533
0.750       100.53096     0.025677006       1321.6431
0.750       102.54158     0.024408780       1333.2647
0.750       104.55220     0.023865607       1381.7909
0.750       106.56282     0.023220136       1423.4826
0.750       108.57344     0.022772814       1476.5827
0.750       110.58406     0.021926279       1502.1483
0.750       112.59468     0.021428842       1549.6106
0.750       114.60530     0.020878039       1592.1137
0.750       116.61592     0.019849254       1594.7329
0.750       118.62654     0.019521744       1650.9520
0.750       120.63716     0.019227360       1710.1460
0.750       122.64778     0.018345905       1714.7012
0.750       124.65840     0.018268784       1792.8522
0.750       126.66902     0.017502533       1802.1144
0.750       128.67964     0.017313518       1868.8957
0.750       132.70087     0.016381665       1939.3207
0.750       136.72211     0.015426490       1997.3476
0.750       140.74335     0.014686619       2074.3199
0.750       144.76459     0.014718774       2262.1892
0.750       148.78583     0.013456675       2245.3949
0.750       152.80707     0.013023219       2354.0676
0.750       156.82831     0.012534035       2449.2579
0.750       160.84954     0.011815553       2491.0578
0.750       164.87078     0.011204548       2543.8746
0.750       168.89202     0.011208167       2735.4719
0.750       172.91326     0.010656511       2791.0666
0.750       176.93450     0.010333897       2899.8261
0.750       180.95574     0.010155331       3048.4665
0.750       184.97698    0.0099697610       3196.7453
0.750       188.99821    0.0095397208       3262.7141
0.750       193.01945    0.0092324596       3363.4960
0.750       197.04069    0.0087538984       3392.6536
0.750       201.06193    0.0085136783       3505.7184
0.750       205.08317    0.0083953070       3668.5707
0.750       209.10441    0.0079840404       3698.1332
0.750       213.12565    0.0078082953       3829.4255
0.750       217.14688    0.0074260677       3852.0328
0.750       221.16812    0.0072703501       3984.6775
0.750       225.18936    0.0070503032       4078.6990
0.750       229.21060    0.0067866659       4140.2906
0.750       233.23184    0.0066284946       4260.3833
0.750       237.25308    0.0064965618       4395.3088
0.750       241.27432    0.0062732557       4463.7157
0.750       245.29555    0.0061654470       4610.0312
0.750       249.31679    0.0060310526       4734.9780
0.750       253.33803    0.0058098328       4785.5854
0.750       257.35927    0.0056566812       4884.8520
0.750       265.40175    0.0053537749       5070.3939
0.750       273.44422    0.0052159684       5402.7078
0.750       281.48670    0.0049738631       5620.0183
0.750       289.52918    0.0045859618       5638.6834
0.750       297.57166    0.0045254918       6041.0263
0.750       305.61413    0.0041373164       5982.8662
0.750       313.65661    0.0039798287       6221.5411
0.750       321.69909    0.0037463380       6318.6850
0.750       329.74156    0.0036762301       6677.1946
0.750       337.78404    0.0035229369       6878.4805
0.750       345.82652    0.0033003067       6915.1155
0.750       353.86900    0.0032324240       7256.4820
0.750       361.91147    0.0030131024       7235.8776
0.750       369.95395    0.0029424045       7547.7175
0.750       377.99643    0.0029146743       7974.8656
0.750       386.03891    0.0027143584       7910.9872
0.750       394.08138    0.0025438797       7887.2315
0.750       402.12386    0.0025335071       8345.8758
0.750       410.16634    0.0023668410       8274.0737
0.750       418.20881    0.0023131044       8571.2673
0.750       426.25129    0.0021760543       8537.6255
0.750       434.29377    0.0022198425       9211.7728
0.750       442.33625    0.0020778416       9110.4594
0.750       450.37872    0.0019701369       9118.0142
0.750       458.42120    0.0019436627       9486.0463
0.750       466.46368    0.0018208453       9362.6070
0.750       474.50615    0.0017776722       9621.6043
0.750       482.54863    0.0017555203       9993.0805
0.750       490.59111    0.0016362147       9787.4501
0.750       498.63359    0.0015261430       9585.3963
0.750       506.67606    0.0014952313       9853.0300
0.750       514.71854    0.0014112131       9749.2745
1.000     0.062831853       1013.3585     0.012734239
1.000      0.12566371       1571.8380      0.15801839
1.000      0.18849556       604.16115      0.20498705
1.000      0.25132741       449.28828      0.36133908
1.000      0.31415927       305.39851      0.47971886
1.000      0.37699112       227.94249      0.61871251
1.000      0.43982297       174.98287      0.75422257
1.000      0.50265482       143.21524      0.92144422
1.000      0.56548668       116.99445       1.0717726
1.000      0.62831853       105.77519       1.3292102
1.000      0.69115038       95.971412       1.6052024
1.000      0.75398224       80.344796       1.7446622
1.000      0.81681409       73.975495       2.0423389
1.000      0.87964594       65.708040       2.2657526
1.000      0.94247780       60.765612       2.5771608
1.000       1.0053096       55.407032       2.8519027
1.000       1.0681415       50.491188       3.1172542
1.000       1.1309734       46.114399       3.3795893
1.000       1.1938052       45.291359       3.9037862
1.000       1.2566371       41.576903       4.1797661
1.000       1.3194689       40.691585       4.7355710
1.000       1.3823008       36.955088       4.9448390
1.000       1.4451326       34.413494       5.2616522
1.000       1.5079645       33.700432       5.8543550
1.000       1.5707963       31.026132       6.0919668
1.000       1.6336282       29.881734       6.5998748
1.000       1.6964600       28.417938       7.0290028
1.000       1.7592919       27.315123       7.5350671
1.000       1.8221237       26.120062       8.0053082
1.000       1.8849556       25.340059       8.5976796
1.000       1.9477874       24.573328       9.1993879
1.000       2.0106193       23.666253       9.7451673
1.000       2.0734512       22.041086       9.9537029
1.000       2.1362830       21.714362       10.724911
1.000       2.1991149       20.796856       11.204995
1.000       2.2619467       19.837210       11.630489
1.000       2.3247786       19.130988       12.177340
1.000       2.3876104       18.199343       12.549209
1.000       2.4504423       17.806658       13.273520
1.000       2.5132741       16.824823       13.531325
1.000       2.5761060       16.458041       14.254092
1.000       2.6389378       15.622066       14.544413
1.000       2.7017697       15.127204       15.113808
1.000       2.7646015       14.815182       15.858966
1.000       2.8274334       14.104771       16.151521
1.000       2.8902652       13.799863       16.879444
1.000       2.9530971       13.715284       17.894033
1.000       3.0159289       13.087529       18.188263
1.000       3.0787608       12.843851       18.988618
1.000       3.1415927       12.448875       19.554647
1.000       3.2044245       11.958696       19.934449
1.000       3.2672564       11.594731       20.487104
1.000       3.3300882       11.142076       20.845081
1.000       3.3929201       10.804368       21.379155
1.000       3.4557519       10.438880       21.824879
1.000       3.5185838       10.131744       22.359298
1.000       3.5814156       9.9721616       23.207253
1.000       3.6442475       9.6977273       23.777370
1.000       3.7070793       9.4026712       24.267059
1.000       3.7699112       9.0944035       24.685267
1.000       3.8327430       8.8305565       25.187638
1.000       3.8955749       8.6553929       25.922192
1.000       3.9584067       8.3547869       26.252272
1.000       4.0212386       8.2293098       27.108981
1.000       4.1469023       7.7291673       27.923791
1.000       4.2725660       7.4601987       29.477252
1.000       4.3982297       7.1123814       30.656249
1.000       4.5238934       6.8132061       31.956476
1.000       4.6495571       6.3822647       32.499736
1.000       4.7752208       6.1014760       33.657786
1.000       4.9008845       5.8143301       34.673154
1.000       5.0265482       5.5375069       35.628218
1.000       5.1522120       5.3348179       36.963324
1.000       5.2778757       5.0537751       37.641215
1.000       5.4035394       4.8065683       38.418494
1.000       5.5292031       4.7185354       40.407790
1.000       5.6548668       4.4817645       41.056926
1.000       5.7805305       4.2638493       41.722968
1.000       5.9061942       4.0937590       42.728308
1.000       6.0318579       3.9512237       43.929391
1.000       6.1575216       3.7794516       44.700963
1.000       6.2831853       3.6290322       45.603763
1.000       6.4088490       3.5011807       46.690110
1.000       6.5345127       3.3747355       47.703431
1.000       6.6601764       3.2030044       47.938561
1.000       6.7858401       3.1238092       49.449925
1.000       6.9115038       3.0687221       51.326953
1.000       7.0371675       2.9279616       51.692711
1.000       7.1628313       2.7925793       51.991211
1.000       7.2884950       2.7369383       53.684490
1.000       7.4141587       2.6131363       53.953293
1.000       7.5398224       2.5656389       55.712050
1.000       7.6654861       2.4818469       56.632319
1.000       7.7911498       2.3980791       57.456401
1.000       7.9168135       2.3418557       58.868319
1.000       8.0424772       2.2514683       59.334271
1.000       8.2938046       2.1189245       61.241686
1.000       8.5451320       1.9447092       61.472555
1.000       8.7964594       1.8742280       64.627357
1.000       9.0477868       1.7476558       65.577255
1.000       9.2991143       1.6553482       67.434846
1.000       9.5504417       1.6007767       70.643367
1.000       9.8017691       1.5076517       71.925798
1.000       10.053096       1.4222616       73.206440
1.000       10.304424       1.3628503       75.542189
1.000       10.555751       1.2730819       75.856721
1.000       10.807079       1.2404746       79.320072
1.000       11.058406       1.1820993       80.984484
1.000       11.309734       1.1131886       81.582338
1.000       11.561061       1.0772490       84.329485
1.000       11.812388       1.0347363       86.399874
1.000       12.063716      0.99133373       88.172556
1.000       12.315043      0.95824012       90.667665
1.000       12.566371      0.90276382       90.755718
1.000       12.817698      0.87439698       93.284398
1.000       13.069025      0.84441544       95.489592
1.000       13.320353      0.82299563       98.540549
1.000       13.571680      0.78854850       99.861831
1.000       13.823008      0.75416322       100.91210
1.000       14.074335      0.72676394       102.64724
1.000       14.325663      0.70903631       105.60461
1.000       14.576990      0.68416191       107.35758
1.000       14.828317      0.65826571       108.72943
1.000       15.079645      0.63620525       110.51999
1.000       15.330972      0.61966242       113.11873
1.000       15.582300      0.59507272       114.06041
1.000       15.833627      0.57342111       115.31483
1.000       16.084954      0.56419386       118.94827
1.000       16.587609      0.53802243       124.40047
1.000       17.090264      0.50895036       128.70399
1.000       17.592919      0.46991601       129.62961
1.000       18.095574      0.44464126       133.47413
1.000       18.598229      0.41122726       134.01916
1.000       19.100883      0.39746947       140.32479
1.000       19.603538      0.38133272       145.53844
1.000       20.106193      0.36050579       148.44721
1.000       20.608848      0.33933641       150.47414
1.000       21.111503      0.31961646       152.35504
1.000       21.614157      0.30727863       157.18733
1.000       22.116812      0.29527121       161.82997
1.000       22.619467      0.28208870       165.38764
1.000       23.122122      0.26755831       167.56054
1.000       23.624777      0.26215990       175.12158
1.000       24.127432      0.24658563       175.45724
1.000       24.630086      0.24033086       181.91881
1.000       25.132741      0.22886445       184.06371
1.000       25.635396      0.21898836       186.90090
1.000       26.138051      0.21407059       193.66310
1.000       26.640706      0.20498577       196.35011
1.000       27.143361      0.19737445       199.96411
1.000       27.646015      0.19265985       206.23345
1.000       28.148670      0.18403758       207.94593
1.000       28.651325      0.17794761       212.02963
1.000       29.153980      0.17052119       214.06327
1.000       29.656635      0.16606785       219.44285
1.000       30.159289      0.16185742       224.93974
1.000       30.661944      0.15799320       230.73194
1.000       31.164599      0.15117576       231.81260
1.000       31.667254      0.14527452       233.71733
1.000       32.169909      0.14286554       240.96126
1.000       33.175218      0.13620529       251.94492
1.000       34.180528      0.12544976       253.79110
1.000       35.185838      0.11998656       264.79303
1.000       36.191147      0.11489688       275.92151
1.000       37.196457      0.10693119       278.79140
1.000       38.201767      0.10240707       289.23480
1.000       39.207076      0.10021579       305.98477
1.000       40.212386     0.092673426       305.28468
1.000       41.217696     0.088750854       314.84291
1.000       42.223005     0.085474367       325.95195
1.000       43.228315     0.081960953       335.41477
1.000       44.233625     0.078087645       342.38140
1.000       45.238934     0.075894604       355.97398
1.000       46.244244     0.072700581       364.23459
1.000       47.249554     0.069101795       369.27739
1.000       48.254863     0.067582300       384.70381
1.000       49.260173     0.065338209       395.66285
1.000       50.265482     0.062420819       401.61441
1.000       51.270792     0.060445477       412.70920
1.000       52.276102     0.057917072       419.16638
1.000       53.281411     0.055776615       427.41482
1.000       54.286721     0.053870658       436.61974
1.000       55.292031     0.052962852       453.55425
1.000       56.297340     0.049998772       451.95296
1.000       57.302650     0.049617136       472.96181
1.000       58.307960     0.047871805       480.76583
1.000       59.313269     0.046814369       494.88583
1.000       60.318579     0.045174261       502.24384
1.000       61.323889     0.043928126       513.21813
1.000       62.329198     0.042406694       520.21071
1.000       63.334508     0.041694459       536.62365
1.000       64.339818     0.040476617       546.15251
1.000       66.350437     0.038719151       572.96414
1.000       68.361056     0.036798093       595.55499
1.000       70.371675     0.035303756       623.28237
1.000       72.382295     0.032974275       633.49407
1.000       74.392914     0.031277095       652.36609
1.000       76.403533     0.031053723       701.65603
1.000       78.414153     0.029850906       729.14037
1.000       80.424772     0.028037418       738.88660
1.000       82.435391     0.026823900       761.26048
1.000       84.446011     0.026185424       798.85375
1.000       86.456630     0.024573978       804.52700
1.000       88.467249     0.023883454       837.75100
1.000       90.477868     0.022712447       852.23875
1.000       92.488488     0.022068142       884.50252
1.000       94.499107     0.021340800       912.35546
1.000       96.509726     0.020743223       944.62567
1.000       98.520346     0.019981089       967.98182
1.000       100.53096     0.019121587       984.22354
1.000       102.54158     0.018853368       1029.8151
1.000       104.55220     0.017852870       1033.6604
1.000       106.56282     0.017827973       1092.9225
1.000       108.57344     0.016507627       1070.3498
1.000       110.58406     0.016405187       1123.9036
1.000       112.59468     0.015939735       1152.6699
1.000       114.60530     0.015447199       1177.9697
1.000       116.61592     0.015194761       1220.7807
1.000       118.62654     0.014734098       1246.0613
1.000       120.63716     0.014376299       1278.6764
1.000       122.64778     0.013823266       1291.9924
1.000       124.65840     0.013712760       1345.7356
1.000       126.66902     0.013139304       1352.8630
1.000       128.67964     0.012977001       1400.7933
1.000       132.70087     0.012535406       1483.9867
1.000       136.72211     0.011665860       1510.4394
1.000       140.74335     0.010976236       1550.2700
1.000       144.76459     0.010676948       1640.9843
1.000       148.78583     0.010385714       1732.9711
1.000       152.80707    0.0099376395       1796.3205
1.000       156.82831    0.0095582120       1867.7565
1.000       160.84954    0.0092977132       1960.2249
1.000       164.87078    0.0086612813       1966.4527
1.000       168.89202    0.0083555135       2039.2515
1.000       172.91326    0.0079019406       2069.6119
1.000       176.93450    0.0078862081       2212.9727
1.000       180.95574    0.0075621217       2270.0268
1.000       184.97698    0.0071852435       2303.9061
1.000       188.99821    0.0070712936       2418.4785
1.000       193.01945    0.0068312684       2488.7132
1.000       197.04069    0.0068239144       2644.6707
1.000       201.06193    0.0063705226       2623.2209
1.000       205.08317    0.0060385353       2638.7116
1.000       209.10441    0.0059649879       2762.9268
1.000       213.12565    0.0057555362       2822.6900
1.000       217.14688    0.0056377243       2924.3874
1.000       221.16812    0.0052921673       2900.4903
1.000       225.18936    0.0053605041       3101.1266
1.000       229.21060    0.0051946893       3169.0853
1.000       233.23184    0.0050044085       3216.5220
1.000       237.25308    0.0049396841       3341.9889
1.000       241.27432    0.0046936191       3339.7302
1.000       245.29555    0.0046910393       3507.5863
1.000       249.31679    0.0044765910       3514.5706
1.000       253.33803    0.0043876764       3614.1488
1.000       257.35927    0.0042202716       3644.4342
1.000       265.40175    0.0041764372       3955.3740
1.000       273.44422    0.0038088102       3945.1712
1.000       281.48670    0.0035895898       4055.9139
1.000       289.52918    0.0035911488       4415.5080
1.000       297.57166    0.0034558684       4613.1985
1.000       305.61413    0.0030644271       4431.3888
1.000       313.65661    0.0029225596       4568.7456
1.000       321.69909    0.0028633700       4829.4449
