# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       74.392914    0.0035946012       74.974864
2.750       76.403533    0.0032760767       74.022653
2.750       78.414153    0.0030738256       75.081484
2.750       80.424772    0.0030889177       81.404068
2.750       82.435391    0.0024682026       70.047424
2.750       84.446011    0.0024183872       73.779127
2.750       86.456630    0.0021780684       71.307740
2.750       88.467249    0.0020798128       72.952818
2.750       90.477868    0.0018881077       70.847430
2.750       92.488488    0.0017772053       71.231304
2.750       94.499107    0.0016160627       69.089426
2.750       96.509726    0.0015979190       72.767639
2.750       98.520346    0.0014281398       69.186084
2.750       100.53096    0.0013034122       67.089043
2.750       102.54158    0.0012221195       66.755032
2.750       104.55220    0.0012331372       71.397206
2.750       106.56282    0.0011603015       71.130896
2.750       108.57344   0.00088144846       57.152864
2.750       110.58406   0.00092899015       63.644221
2.750       112.59468   0.00084618869       61.191500
2.750       114.60530   0.00076715794       58.501790
2.750       116.61592   0.00071017091       57.056701
2.750       118.62654   0.00064274750       54.357094
2.750       120.63716   0.00072369385       64.367766
2.750       122.64778   0.00062237948       58.170737
2.750       124.65840   0.00051631206       50.669561
2.750       126.66902   0.00054151823       55.756375
2.750       128.67964   0.00057095659       61.631511
2.750       132.70087   0.00065093049       77.059506
2.750       136.72211   0.00050878397       65.874898
2.750       140.74335   0.00047002645       66.385957
2.750       144.76459   0.00039279535       60.370341
2.750       148.78583   0.00022745588       37.953525
2.750       152.80707   0.00027377603       49.487556
2.750       156.82831   0.00016491585       32.225970
2.750       160.84954   0.00034754521       73.272510
2.750       164.87078   0.00014607250       33.164223
2.750       168.89202   0.00029567741       72.163203
2.750       172.91326   0.00021678350       56.778169
2.750       176.93450   0.00012493875       35.059440
2.750       180.95574   0.00026175666       78.575123
2.750       184.97698   4.8968349e-05       15.701413
2.750       188.99821   5.8065211e-05       19.859091
2.750       193.01945   5.1705253e-05       18.836845
2.750       197.04069   0.00013780679       53.408285
2.750       201.06193   0.00012189718       50.194190
2.750       205.08317   0.00010376815       45.344475
2.750       209.10441   6.6628676e-05       30.861782
2.750       213.12565   0.00020648245       101.26527
2.750       217.14688  -4.3080552e-05      -22.346645
2.750       221.16812   2.3454580e-05       12.854806
2.750       225.18936   9.4930806e-05       54.918799
2.750       229.21060   5.2218546e-05       31.856578
2.750       233.23184   7.2197355e-05       46.403961
2.750       237.25308   3.7951544e-05       25.676467
2.750       241.27432   2.7412177e-06       1.9505050
2.750       245.29555   3.1944692e-05       23.885701
2.750       249.31679  -5.7514709e-06      -4.5154785
2.750       253.33803   3.0603885e-05       25.208557
2.750       257.35927   3.1300769e-05       27.029917
2.750       265.40175   3.6257377e-05       34.338236
2.750       273.44422   1.5060622e-05       15.599814
2.750       281.48670  -0.00010573349      -119.46935
2.750       289.52918  -0.00016011410      -196.86878
2.750       297.57166  -7.3237664e-05      -97.764104
2.750       305.61413   5.6758673e-05       82.077250
2.750       313.65661   6.2008133e-06       9.6935364
2.750       321.69909   9.2859346e-05       156.61933
2.750       329.74156  -9.7731768e-05      -177.51175
2.750       337.78404  -5.8760147e-05      -114.72829
2.750       345.82652   0.00010505318       220.11739
2.750       353.86900  -4.1210141e-05      -92.512817
2.750       361.91147   1.6196786e-05       38.896109
2.750       369.95395  -9.5380294e-06      -24.466504
2.750       377.99643   3.5646943e-05       97.533911
2.750       386.03891   5.1218779e-05       149.27693
2.750       394.08138  -4.4563773e-05      -138.16880
2.750       402.12386   2.5275309e-05       83.261889
2.750       410.16634  -7.9733448e-05      -278.73458
2.750       418.20881   6.6040485e-05       244.71470
2.750       426.25129   5.2983824e-05       207.87903
2.750       434.29377   4.6015012e-05       190.95041
2.750       442.33625   1.4089393e-05       61.776048
2.750       450.37872  -4.4976323e-05      -208.15546
2.750       458.42120  -7.6024569e-05      -371.03793
2.750       466.46368  -6.8696299e-06      -35.322961
2.750       474.50615   7.3829774e-05       399.60172
2.750       482.54863  -2.3594638e-05      -134.30953
2.750       490.59111   6.8743820e-05       411.20931
2.750       498.63359  -2.5838948e-06      -16.228922
2.750       506.67606  -7.4016192e-05      -487.73976
2.750       514.71854   8.4426628e-06       58.325590
2.500     0.062831853       405.79620    0.0050993854
2.500      0.12566371       651.46437     0.065492341
2.500      0.18849556       251.53557     0.085344007
2.500      0.25132741       174.89076      0.14065550
2.500      0.31415927       113.90431      0.17892047
2.500      0.37699112       84.258699      0.22870642
2.500      0.43982297       62.347935      0.26873613
2.500      0.50265482       49.204334      0.31657978
2.500      0.56548668       38.469548      0.35241507
2.500      0.62831853       34.105417      0.42858131
2.500      0.69115038       29.687231      0.49654386
2.500      0.75398224       23.822234      0.51729239
2.500      0.81681409       21.851947      0.60329546
2.500      0.87964594       19.330846      0.66656859
2.500      0.94247780       17.241995      0.73125890
2.500       1.0053096       15.626792      0.80433997
2.500       1.0681415       13.971345      0.86257099
2.500       1.1309734       12.786333      0.93707295
2.500       1.1938052       12.079660       1.0411790
2.500       1.2566371       10.936430       1.0994499
2.500       1.3194689       10.249777       1.1928400
2.500       1.3823008       9.5961918       1.2840349
2.500       1.4451326       8.7761142       1.3418243
2.500       1.5079645       8.3191054       1.4451742
2.500       1.5707963       7.8277210       1.5369694
2.500       1.6336282       7.3516252       1.6237279
2.500       1.6964600       7.0484604       1.7433935
2.500       1.7592919       6.8248183       1.8826737
2.500       1.8221237       6.2850737       1.9262570
2.500       1.8849556       6.0764380       2.0616868
2.500       1.9477874       5.7525711       2.1535598
2.500       2.0106193       5.5840781       2.2993828
2.500       2.0734512       5.2478230       2.3699046
2.500       2.1362830       5.1060045       2.5218997
2.500       2.1991149       4.8283631       2.6014406
2.500       2.2619467       4.6006038       2.6973183
2.500       2.3247786       4.6015887       2.9290234
2.500       2.3876104       4.3524893       3.0012237
2.500       2.4504423       4.3075153       3.2109276
2.500       2.5132741       4.0703270       3.2735512
2.500       2.5761060       4.0153538       3.4776450
2.500       2.6389378       3.7917183       3.5301552
2.500       2.7017697       3.7346662       3.7313589
2.500       2.7646015       3.6845030       3.9440900
2.500       2.8274334       3.5467662       4.0614393
2.500       2.8902652       3.4491368       4.2188471
2.500       2.9530971       3.3185295       4.3296135
2.500       3.0159289       3.2282840       4.4864756
2.500       3.0787608       3.1329530       4.6318232
